,id,timestamp_est,anonymous_id,language,question,detected_lang,cluster,tags
854,4949,2020-04-07 23:48:58,8574ece7-da0a-4566-ba6b-d70d5b14962f,fr,Do I have to isolate myself if a family member is affected?,fr,personal-isolation,personal-isolation
855,4998,2020-04-13 19:08:24,d952fccc-48b5-412b-be77-020b49c7366f,fr,"The garden centres will reopen on April 15. With my state of health (diabetic, severe asthma) can I afford to go or should I stay home in confinement?",fr,personal-isolation,personal-isolation
856,21,2020-03-19 18:08:57,d4b6deb3-886d-4746-81bf-3a1f6892b085,fr,"If I have weak symptoms (cough only) and I am in isolation at home. I didn't get out of the country, I didn't get together with people coming back from the outside, and I didn't use public transit. Can I still go outside without passing within 2 m of another person?",fr,personal-symptoms,"personal-symptoms, personal-isolation, covid-symptoms"
857,22,2020-03-19 19:40:33,328ca7d6-c2c6-4977-897d-88e8066163e7,fr,I have a fever do I have to stay at home or go to work without any worries?,fr,personal-symptoms,"personal-symptoms, personal-isolation"
858,29,2020-03-20 11:13:43,fcf2a352-45da-40b5-9fb3-9684ab71b49c,fr,I would like to know my daughter 3 years and 4 years her asmatic and my plus has a problem of immune system and I do bronchitis my job asks that I go home even though the situation what are my remedies I put my family in danger and myself,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
859,43,2020-03-21 11:52:34,02c8b1be-a9a9-4d20-a818-0fb273124620,fr,"I came back from a trip (from France) on 6 March and I have a burning sensation in the bronchi for a few days, do I need to make an appointment to get tested? Or just stay at my house and wait.",fr,personal-symptoms,"personal-symptoms, personal-isolation, personal-testing, covid-symptoms"
860,69,2020-03-21 11:47:20,839f9516-082a-463d-bdee-595d5d59b1ea,fr,Should I go to the hospital if I have a temperature?,fr,personal-symptoms,personal-symptoms
861,75,2020-03-21 10:59:53,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"I have a gastro if I go to the clinic, I'm afraid to catch the virus",fr,personal-symptoms,personal-symptoms
862,80,2020-03-21 10:59:53,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"I'm sick, I'm afraid to go to the doctor and catch the virus.",fr,personal-symptoms,personal-symptoms
863,96,2020-03-21 10:59:53,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"I have a cold, I'm afraid to come to a clinic",fr,personal-symptoms,personal-symptoms
864,97,2020-03-21 12:08:35,a4c13d0e-cdbc-48a8-b24a-7135ec3ed285,en,"I had symptoms in February with a little difficulty breathing when lying down only, weak cough, fever, super swollen aches and tonsils, and great fatigue 7 to 10 days back to normal.",fr,personal-symptoms,"personal-symptoms, covid-symptoms"
865,107,2020-03-21 9:31:05,d66fdac6-939a-4737-a37c-69851ecf623a,fr,"If I have lung disease and I'm infected with covid-19, how long will it take to die?",fr,personal-symptoms,personal-symptoms
866,108,2020-03-21 10:36:24,f689b98c-29f7-4a44-8b62-3b69231c8ca5,fr,What to do if I cough,fr,personal-symptoms,personal-symptoms
867,114,2020-03-21 10:59:53,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"I need help, I think.",fr,personal-symptoms,personal-symptoms
868,115,2020-03-21 10:59:53,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"I have a gastro, I'm afraid I'm going to a clinic.",fr,personal-symptoms,personal-symptoms
869,124,2020-03-21 14:39:38,82bb15fa-39f0-4203-9de0-654e2355eb6c,fr,I've been coughing for five days. Should I go to the emergency room?,fr,personal-symptoms,personal-symptoms
870,143,2020-03-21 14:45:33,83b1fc46-dfa3-40a5-a728-a0cd08cb003a,fr,"I have nasal discharge, should I get tested for covid?",fr,personal-symptoms,"personal-symptoms, personal-testing"
871,174,2020-03-21 13:40:33,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,"I'm coughing a little, do I have to get tested at covid 19?",fr,personal-symptoms,"personal-symptoms, personal-testing"
872,178,2020-03-21 16:16:37,bae585c4-38e7-4e93-ac5b-52b2d03ae34b,fr,"My wife works in an essential business and is in contact with a lot of people who can't know if they are at risk of spreading or not. I'm home and I haven't been out for a week. If I have cold symptoms without fever, should I worry?",fr,personal-symptoms,"personal-symptoms, covid-symptoms"
873,214,2020-03-21 13:40:33,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,"If I have a cold, can it be the covid 19?",fr,personal-symptoms,personal-symptoms
874,219,2020-03-21 13:36:44,2ae72d93-3511-4244-873e-e2ed2bba00fe,fr,I read an article in La Presse that gastrointestinal syndromes are underestimated and may precede coughing and difficulty breathing. Your questionnaire does not mention this.,fr,personal-symptoms,"personal-symptoms, personal-testing, covid-symptoms"
875,246,2020-03-21 13:40:33,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,"I'm afraid to catch the virus, what should I do???",fr,personal-symptoms,personal-symptoms
876,251,2020-03-21 14:52:37,de362e50-1013-41bd-94e7-e6f76938cecd,fr,"I have a fatty cough and my nose runny, do I have a coronavirus?",fr,personal-symptoms,personal-symptoms
877,280,2020-03-21 14:00:29,0ca32b20-b512-414f-b84c-5f966c4cb042,en,"I have been in contact with a family member who came back from travel 5 days ago, he is asymptomatic, I have fever and coughing since yesterday, should I be tested?",fr,personal-symptoms,"personal-symptoms, personal-testing, covid-symptoms"
878,344,2020-03-21 18:58:23,fa019152-04a0-49a2-b193-10070c9f746f,fr,I coughs is what I have the corona virus,fr,personal-symptoms,personal-symptoms
879,348,2020-03-21 19:18:36,1c6998ac-b901-4d5f-ae2d-7d525963464b,fr,I have symptoms. What do I do?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
880,369,2020-03-21 21:38:30,120df8c2-5148-4cde-ad3c-2f4eb595af5f,fr,What are the delays before I get my results?,fr,personal-symptoms,personal-symptoms
881,381,2020-03-21 17:31:37,80a224a2-35ff-4c23-906b-2de9a6c334d9,fr,I have a sore throat without any other symptoms. Do I have to worry?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
882,401,2020-03-22 0:57:31,6078c3c4-c3ce-4181-ac87-06e3292d2140,en,"I have symptoms, but I haven't traveled. Should I get tested?",fr,personal-symptoms,"personal-symptoms, personal-testing, covid-symptoms"
883,416,2020-03-21 22:48:25,ac080ca3-54ce-4d49-8c62-b2d850d228e8,fr,What are the risks I have of pogning the covid-19 virus,fr,personal-symptoms,personal-symptoms
884,450,2020-03-21 17:48:19,27902bc1-e88c-4725-af28-7c219a95f343,fr,If I have temperature and cough what should I do,fr,personal-symptoms,personal-symptoms
885,456,2020-03-21 23:11:45,8574ece7-da0a-4566-ba6b-d70d5b14962f,fr,What should I do if I have symptoms,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
886,470,2020-03-21 17:54:33,e912766a-3a24-4c7c-8520-f1552b2b8982,fr,"I'm pregnant, am I more at risk?",fr,personal-symptoms,personal-symptoms
887,489,2020-03-21 22:13:07,25c411a9-867c-4be5-b680-49802031661e,fr,"I cough, but I don't have a fever. Do I have covid-19?",fr,personal-symptoms,personal-symptoms
888,495,2020-03-21 19:18:36,1c6998ac-b901-4d5f-ae2d-7d525963464b,fr,I'm alone at home and I don't have any money what to do?,fr,personal-symptoms,personal-symptoms
889,527,2020-03-21 18:21:58,4c8561e9-21bc-4c37-8e87-3c2b971f4f85,en,"If my throat hurts, do I have the Covid-19?",fr,personal-symptoms,personal-symptoms
890,565,2020-03-21 21:34:53,a1d0b19f-0c9b-4404-968a-497a2bdf9ceb,fr,Can I take a test if I'm not coming back from abroad and have symptoms,fr,personal-symptoms,"personal-symptoms, personal-testing, covid-symptoms"
891,572,2020-03-21 22:04:41,64179534-4b74-4d60-8b80-827332536657,fr,"I have a cough, but I have not traveled, what should I do?",fr,personal-symptoms,personal-symptoms
892,575,2020-03-21 19:50:01,ceae6bf7-a5ec-4832-934d-211ebc182948,es,"I have French friends, should I avoid dating them?",fr,personal-symptoms,personal-symptoms
893,601,2020-03-21 21:38:30,120df8c2-5148-4cde-ad3c-2f4eb595af5f,fr,How long should I stay at home if I have symptoms?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
894,619,2020-03-21 19:18:36,1c6998ac-b901-4d5f-ae2d-7d525963464b,fr,I'd like to see a map with the contaminated,fr,personal-symptoms,personal-symptoms
895,629,2020-03-21 21:38:30,120df8c2-5148-4cde-ad3c-2f4eb595af5f,fr,If I have COVID-19 what are the symptoms that should make me go to the hospital?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
896,685,2020-03-21 21:09:14,94220ecf-97be-405d-903d-20ce9c911d5a,fr,What if I have signs?,fr,personal-symptoms,personal-symptoms
897,689,2020-03-21 23:56:42,9fa7712f-cf2c-4af8-9e35-5011e66691d2,fr,How long am I contagious if I have covid-19?,fr,personal-symptoms,"personal-symptoms, covid-contagious"
898,708,2020-03-21 17:48:19,27902bc1-e88c-4725-af28-7c219a95f343,fr,"If I have temperature and cough, what should I do?",fr,personal-symptoms,personal-symptoms
899,712,2020-03-21 17:54:33,e912766a-3a24-4c7c-8520-f1552b2b8982,fr,"I cough a lot and hollow, how do I know if it's COVID?",fr,personal-symptoms,personal-symptoms
900,732,2020-03-22 11:05:32,97752870-3f9a-462d-b1c3-9abc1d4b1c5e,fr,"If I saw someone who was in contact with someone who tested positive at covid, what are my chances of getting him?",fr,personal-symptoms,"personal-symptoms, personal-testing"
901,753,2020-03-22 8:45:03,e083791c-a371-4f14-85f9-c2b3f490d91a,fr,"I have digestive problems, could this be a symptom of the disease?",fr,personal-symptoms,"personal-symptoms, covid-symptoms"
902,763,2020-03-22 8:52:54,84ee56cb-d4e6-4fa0-ba18-b579ac6f4585,fr,"If I cough, is it covid-19?",fr,personal-symptoms,personal-symptoms
903,785,2020-03-22 10:56:59,10ae06ed-59fd-4d11-b00a-c5aa16018f4c,en,"I have a runny nose, not a fever, but a cough. Should I take a test?",fr,personal-symptoms,"personal-symptoms, personal-testing"
904,796,2020-03-22 10:57:48,15c0f589-174d-4fd5-98fc-b7f5f450d9d1,fr,"If I have symptoms, should I isolate myself completely alone?",fr,personal-symptoms,"personal-symptoms, personal-isolation, covid-symptoms"
905,817,2020-03-22 9:37:40,2d79d8d5-603d-4e2e-9f4e-27d13b69205c,fr,If I have a cold like I do to distinguish it from Cobid19?,fr,personal-symptoms,personal-symptoms
906,855,2020-03-22 9:47:59,b5f697a4-94b2-4e57-8632-24a1af11deb5,fr,"I don't have a fever, but I'm coughing a little. How do I know if I have Covid19?",fr,personal-symptoms,personal-symptoms
907,869,2020-03-22 3:23:48,96606bc2-3f2c-4a07-978d-886a325dd0e1,fr,I'm coughing,fr,personal-symptoms,personal-symptoms
908,874,2020-03-22 8:49:37,b3d88cbf-9102-428d-bd66-1b3056c42f36,fr,I cough and runny from the nose but I have not been on a trip should I stay in quarantine?,fr,personal-symptoms,personal-symptoms
909,906,2020-03-22 10:44:58,a7f0c2cb-dcb7-45d9-b24b-27c92e0026f4,fr,I sneezed yesterday. Am I infected?,fr,personal-symptoms,personal-symptoms
910,911,2020-03-22 9:25:15,216948e0-2d7a-4321-847d-8493657be9bd,fr,"If I cough, what should I do?",fr,personal-symptoms,personal-symptoms
911,925,2020-03-22 8:28:13,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,I coughing but I don't have a fever should I get tested?,fr,personal-symptoms,"personal-symptoms, personal-testing"
912,954,2020-03-22 10:23:56,930c7513-d565-4ec1-af37-20e77ff95dac,fr,How do I know if I have contracted the virus if I have no symptoms?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
913,961,2020-03-22 6:56:13,8228b488-6ce7-4bcc-935f-e1a8f3ca480b,en,I have a dry cough. What am I doing?,fr,personal-symptoms,personal-symptoms
914,998,2020-03-22 4:21:47,92169b55-0ba6-44a1-9c5a-d4344c214cee,fr,"I have gastro and have fever, should I take a test",fr,personal-symptoms,"personal-symptoms, personal-testing"
915,1006,2020-03-22 8:28:13,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,"I need help from a babysitter to take care of the children to work, is it safe to have a babysitter at home?",fr,personal-symptoms,personal-symptoms
916,1009,2020-03-22 8:28:13,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,How do I know if I have the Covid 19?,fr,personal-symptoms,personal-symptoms
917,1031,2020-03-22 8:28:13,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,I helped an elderly person should I worry about passing on Covid 19?,fr,personal-symptoms,personal-symptoms
918,1050,2020-03-22 10:44:59,a7f0c2cb-dcb7-45d9-b24b-27c92e0026f4,fr,I have a dry cough. Should I test for VIDC19?,fr,personal-symptoms,"personal-symptoms, personal-testing"
919,1064,2020-03-22 9:38:59,50d543d9-315b-4510-9c6b-b48292f1dee5,en,Do I need to get tested if I have some symptoms of seasonal flu?,fr,personal-symptoms,"personal-symptoms, personal-testing, covid-symptoms"
920,1065,2020-03-22 12:44:21,25694c3f-47ef-4b93-aa7d-7e804822d53a,fr,I had a fever two weeks ago is it possible that it was covid-19?,fr,personal-symptoms,personal-symptoms
921,1078,2020-03-22 11:58:12,5b72d0b3-1d4d-412e-932e-51a91b73a269,fr,"I have headaches, am I sick?",fr,personal-symptoms,personal-symptoms
922,1082,2020-03-22 12:28:17,7c00122a-8011-42c0-bdbc-9e4d018d3aa3,fr,What is considered a cough? Cough literally once or twice a day is a cough? I started a new job and my throat irritated is it possible that my irritation is only related to the new work environment I find myself in?,fr,personal-symptoms,personal-symptoms
923,1083,2020-03-22 10:15:00,d135c6e7-8626-4d38-870f-6d135d700223,fr,My head hurts.,fr,personal-symptoms,personal-symptoms
924,1095,2020-03-22 3:23:48,96606bc2-3f2c-4a07-978d-886a325dd0e1,fr,"I'm coughing, is that one of the symptoms?",fr,personal-symptoms,"personal-symptoms, covid-symptoms"
925,1190,2020-03-22 12:15:29,12cdedf5-49a6-48e8-9969-46c033985260,fr,"If I have injuries on my hands, am I more likely to get the virus?",fr,personal-symptoms,personal-symptoms
926,1215,2020-03-22 12:44:21,25694c3f-47ef-4b93-aa7d-7e804822d53a,fr,I've coughed for two weeks is that normal?,fr,personal-symptoms,personal-symptoms
927,1225,2020-03-22 12:58:34,211b6c7a-456e-426e-8038-bb9472654b15,fr,"I'm really scared of infecting people, I'd like to know if I have the virus. Can I take the test? And when I do it, how long will it be?",fr,personal-symptoms,"personal-symptoms, personal-testing"
928,1228,2020-03-22 13:10:58,e6351eb8-cd2d-48db-b4a7-27380ffee853,fr,What if I have symptoms?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
929,1230,2020-03-22 16:05:19,b63609a4-b747-4c9e-bb0c-61a220f5ccf8,fr,"If I have symptoms of a cold, can I just put myself in solitary confinement without being tested?",fr,personal-symptoms,"personal-symptoms, personal-isolation, covid-symptoms"
930,1251,2020-03-22 12:58:34,211b6c7a-456e-426e-8038-bb9472654b15,fr,"If I got the virus and I cured it, am I immune?",fr,personal-symptoms,personal-symptoms
931,1269,2020-03-22 14:09:15,c87b2f05-65b0-4ea6-918c-8c9670c2d38f,en,Do I have to report to the emergency if I have symptoms of colds and fever?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
932,1284,2020-03-22 12:58:34,211b6c7a-456e-426e-8038-bb9472654b15,fr,How do I know if I have had the virus and I am cured of it if I have not had or have not had much symptoms?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
933,1321,2020-03-22 16:06:25,08ec62d9-145e-42b8-adbb-0beda02c0eb0,fr,"I cough, do I have coronavirus",fr,personal-symptoms,personal-symptoms
934,1394,2020-03-22 17:04:09,baa1f9ae-a6e6-4f7b-850e-133fc0807379,fr,How do I know if I have the virus?,fr,personal-symptoms,personal-symptoms
935,1396,2020-03-22 12:56:43,727f0ece-c55f-406e-afe8-faebf5e72f86,fr,"I'm pregnant and I have to take blood samples next week. I have an appointment at the clinic, should I go or is it safer to postpone?",fr,personal-symptoms,personal-symptoms
936,1411,2020-03-22 13:37:48,ea03222d-945c-496e-a3b4-b12aa60d1226,fr,"If I flew to Canada, do I have to quarantine and call the covid line at the slightest symptom?",fr,personal-symptoms,"personal-symptoms, covid-symptoms"
937,1425,2020-03-22 15:06:52,161ea459-87d5-4378-8f0c-13add00d4b9b,fr,I have a fever and I do not know if I am affected by covid 19,fr,personal-symptoms,personal-symptoms
938,1464,2020-03-22 12:58:34,211b6c7a-456e-426e-8038-bb9472654b15,fr,"If I have a hearing date at the course with people over 70, will it take place?",fr,personal-symptoms,personal-symptoms
939,1478,2020-03-22 16:41:52,a59dd467-d881-48f6-9b05-91c38b7c23f3,fr,I have not been in contact with people who have made a trip but I have symptoms. What should I do?,fr,personal-symptoms,"personal-symptoms, covid-symptoms"
