_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question,answers,questions,write_a_coherent_question_that_would_result_in_the_answer_shown_above_do_not_copy_the_sample_question_gold
2721531395,4/22/2020 12:02:56,5573305380,4/22/2020 11:56:39,false,clixsense,1.0,6340330,USA,NY,Canajoharie,74.70.215.155,"Do I need to close my business, my store sells food items?","No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 12:57:06,5573346446,4/22/2020 12:47:35,false,feca,1.0,45599934,USA,VA,Manassas,23.105.3.172,while there is risk of infection you must close,"No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 13:43:39,5573384153,4/22/2020 13:38:21,false,instagc,1.0,15176395,USA,IN,Brownsburg,68.44.38.245,Should I close or consider expanding more offering?,"No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 13:45:04,5573385475,4/22/2020 13:39:43,false,clixsense,1.0,45662852,USA,CA,Thousand Oaks,108.187.168.228,"I have a small mini market, should I stop working?","No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 15:10:24,5573457363,4/22/2020 14:48:13,false,feca,1.0,45598367,USA,CO,Fort Collins,8.30.144.188,What is the hygiene standard for my business to remain open?,"No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 15:17:56,5573463587,4/22/2020 15:12:51,false,feca,1.0,45663127,USA,VA,Manassas,23.105.0.118,Can I continue working if I only sell food in bulk or should I close?,"No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531395,4/22/2020 16:04:11,5573494219,4/22/2020 15:45:42,false,feca,1.0,45600294,USA,NJ,Clifton,104.131.75.86,Bulk food service,"No. However, you should enhance good hygiene practices:
 •  Add additional protections (containers, sneeze guards, nearby hand-washing stations, service by an employee);
•  Increase the frequency of cleaning and sanitizing in high traffic areas or on exposed surfaces.
",I only offer bulk food. Should I close?,
2721531396,4/21/2020 02:44:10,5570918856,4/21/2020 02:40:37,false,feca,1.0,45755233,USA,TX,Dallas,198.96.95.222,Can you continue the production of maple syrup?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 02:45:21,5570920029,4/21/2020 02:40:22,false,feca,1.0,45315123,USA,NJ,Clifton,104.236.195.72,I own a sugar shack. Will I have to close my business during the pandemic situation?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 02:47:51,5570922417,4/21/2020 02:40:56,false,feca,1.0,45309078,USA,GA,Atlanta,45.32.222.196,Can I continue to make moose syrup and other associated products?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 03:05:41,5570948533,4/21/2020 02:40:15,false,feca,1.0,45489427,USA,NJ,Clifton,45.55.160.105,Do I have to close my establishment of a sugar shack due to the measures taken by the pandemic?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 03:06:14,5570949232,4/21/2020 02:39:17,false,feca,1.0,45365204,USA,FL,Miami,173.44.37.74,Does my establishment have to remain open or closed?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 11:49:35,5571733002,4/21/2020 11:42:55,false,clixsense,1.0,45646159,USA,NY,New York,107.170.127.117,I need to close my store if I only sell sugar shack?,"The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
2721531396,4/21/2020 11:53:53,5571736679,4/21/2020 11:42:49,false,neodev,1.0,45636776,USA,NJ,Clifton,104.131.176.234,"I am the owner of my premises, do I have to close my premises completely?","The current prohibition applies to providing food service or accepting visitors at your establishment.
 Maple syrup production and maple product manufacturing can therefore continue.
 We invite you to avoid activities associated with pouring maple syrup on snow.
 ",I own a sugar shack. Do I have to close my establishment completely?,
