question_processed,cluster
est ce que le fait datrapper le covid 19 nous immunisera à vie,unclassified
quand estce que ça va se terminer,unclassified
doisje déclarer mon état de santé en toute confidentialité ,unclassified
quels sont les chances que le coronavirus fasse un retour à lautomne,unclassified
estce que mon journal du matin peut porter le virus si le livreur est porteur,unclassified
puisje continuer à entretenir une relation avec ma conjointe  ,unclassified
comment peuton contracter le covid19,unclassified
où trouver de laide pour les prestations du gouvernement en terme dallocation de revenus,unclassified
estce que le virus peut survivre sur les objets et les emballages à lépicerie,unclassified
quelles sont les meilleures précautions à prendre concernant lhabillement en extérieur pendant la crise,unclassified
estce que le savon détruit le virus,unclassified
peuon être en contact avec le virus par la poste ou les circulaires que je reçois par un postier dans ma boîte aux lettres y atil des précautions à prendre,unclassified
les dispositions du gouvernement en matière dallocation financière concernentelles les étudiants étrangers,unclassified
origine du virus,unclassified
quelle est la probabilité quun autre virus  comme le covid19  apparaisse dans les prochains mois ou les prochaines années,unclassified
quel est le  de la population touchée par chaque province au québec,unclassified
quelle précautions doiton prendre avec les items dune épicerie quon rapporte chez soi,unclassified
que doiton faire si notre enfant a le nez qui coule,unclassified
y atil bien deux souches du covid19 actuellement en propagation dans le monde,unclassified
combien de fois par jour doisje me laver les mains ,unclassified
si une personne pense avoir attrapé le virus covid19 que doitelle faire pour se rassurer,unclassified
estce quil vaut mieux éviter de prendre une marche quand il y a beaucoup de monde dehors,unclassified
estce que le covid sattrape plus dune fois,unclassified
le virus estil aussi virulent dans les pays proche de léquateur  ,unclassified
no question ,unclassified
le 2000 dollars c eet pour les gems aux chomages aussi  qui ont droit ,unclassified
comment savoir quelle centre de personnes âgées sont affecté,unclassified
comment savoir si je suis infecte,unclassified
puisje sortir dehors,unclassified
pourquoi les salons de coiffure sont pas fermés,unclassified
mon mari revient de voyage et vit avec moi que doisje faire,unclassified
quand estce quil faut consulter ,unclassified
les cadavres des victimes du covid19 sontils encore porteur du virus et pour combien de temps,unclassified
estce quil y une façon daider,unclassified
quel est le  de la population touchée par chaque pays dans le monde,unclassified
estce quil existe un remède contre la maladie,unclassified
quels sont les top 100 des pays touchés en afrique à la date du 24 mars,unclassified
quels produits nettoyants sont efficaces pour les surfaces,unclassified
comment magasiner en tempa de pandémie ,unclassified
estce que le virus se transmet dans lair ,unclassified
alors mis à part davoir eu un deuxième cancer et jimio ,unclassified
durée de la pandémie,unclassified
si je suis infirmière et enrhumée doisje me placer en confiminement,unclassified
fautil désinfecter tous les produits qui rentrent à la maison et si oui de quelle façon ,unclassified
quelle est la vitesse de contamination du covid19,unclassified
je travaille en succursale et je suis en congé depuis 2 jours ce matin je me suis levée avec un mal de gorge qui ressemble à une amydalite  estce que je me présente au travail demain matin,unclassified
il est considéré  permit   ou non recommandé  ou a proscrire  de prendre une marche de santé à lextérieur en solo ou en couple ou en famille en tenant compte des regles de distanciation ,unclassified
estce que le virus donne mal au ventre ,unclassified
quelle est la situation au québec à propos de la covid19,unclassified
comment savoir si je suis porteur du virus,unclassified
quelle est la durée normale de quarantaine si on est atteint du covid19,unclassified
que doisje faire dans les lieux comme lépicerie ou la pharmacie pour éviter dattraper le virus,unclassified
est ce que pe groupe sanguin peut avoir une incidence sur la contraction du virus ,unclassified
estce que je dois laver tout ce qui revient de lépicerie,unclassified
questce quun virus,unclassified
pensezvous que nous avons atteint le pic de la pandémie,unclassified
quel est le  de la population touchée par chaque province au canada,unclassified
je dois rentrer durgence au pays les aéroports sontils des lieux sûr  ,unclassified
une fois être allé faire mes emplettes à lépicerie doisje laver mes légumes mes fruits mes conserves et mes sacs de nourriture et si oui de quelle façon,unclassified
estce que le lavage régulier permet déliminer le virus,unclassified
je suis allergique au tylenol que devraisje prendre,unclassified
comment nettoyer les surfaces poreuses comme les sacs à main sacs à dos sacs dépicerie réutilisables,unclassified
puis je avoir la covid 19 une 2 fois,unclassified
où peuton se faire dépister ,unclassified
le virus peutil muter si oui quelles sont les conséquences de la mutation ,unclassified
estce que le virus peut se transmettre dans lair,unclassified
avec les nouvelles mesures annoncées cet aprèsmidi et venant en exécution ce soir à minuit les voyageurs mis en quarantaine pourrontils aller prendre des marches en respectant la distanciation sociale,unclassified
estce que le virus se transmet dans lair,unclassified
est ce que lassurance maladie sera valide à lextérieur de la province,unclassified
comment puisje avoir une aide financière ,unclassified
estce que la tempêrature affecte le temps de survit du virus sur les surfaces,unclassified
si je crois avoir le virus estce que je dois absolument me rendre en clinique,unclassified
puisaller souper chez des amis,unclassified
comment un virus  comme le sars par exemple  disparaîtil de lenvironnement dans quelles circonstances et à quelles conditions estil enrayé,unclassified
est ce que je devrais continuer dallaiter,unclassified
la chloroquine soigne la covid19 ,unclassified
quelle précautions devraisje prendre lorsque jirai faire changer mes pneus dhiver pour des pneus dété au garage,unclassified
si je suis récupéré du covid19 quelle est la chance de ne pas le réattraper dans le pire des cas,unclassified
estce que la quarantaine peut durer jusquà léré,unclassified
a quel temperature cela est considéré comme faisant de la fièvre  ,unclassified
comment me soigner,unclassified
si je nai pas de fièvre et que je ne me sens pas bien estil possible que je sois contaminé par le virus ,unclassified
est ce que le recyclage passe encore ,unclassified
pourquoi fermer les parcs nationaux si on doit marcher dehors ,unclassified
à quelle température doisje consulter,unclassified
nombre de morts,unclassified
le temps de contagion ,unclassified
est ce que les diabétiques sont plus en danger que dautres  ,unclassified
peuton attraper le covid19 en mangeant des legumes pris sur des etalages depicieries ,unclassified
estce quil faut éviter les rassemblements de 23 personnes amis qui nhabitent pas au même domicile ,unclassified
estce que le savon liquide est mieux que le savon en pain pour se prémunir,unclassified
quel est le pourcentage dalcool est nécessaire pour etre efficace pour un désinfectant à mains  ,unclassified
jusquà quand les chirurgies sont annulées,unclassified
estce que les hopitaux sont des endroits sur ,unclassified
peuton attraper le covid19 en prenant une marche,unclassified
où est mon centre de dépistage le plus proche ,unclassified
les chantiers de constructions serontils suspendus jusquau 13 avril inclusivement  ,unclassified
puisje être porteur du virus sans le savoir ,unclassified
combien de temps dure le virus,unclassified
estce quon peut aller prendre une marche à lextérieur où il est préférable que non,unclassified
les médias exagèrent ils la portée de la pandémie ,unclassified
estce que cest en toussant quon partage le virus,unclassified
si mon conjoint revient de voyage et se mets en quarantaine pendant 14 jours doisje faire pareil ,unclassified
